"ShortSourceA","category","Encounter","Location","Project","Recording","Species","SamplingRate","SELECTIONNUMBER","FREQMAX","FREQMIN","DURATION","FREQBEG","FREQEND","FREQRANGE","DCMEAN","DCSTDDEV","FREQMEAN","FREQSTDDEV","FREQMEDIAN","FREQCENTER","FREQRELBW","FREQMAXMINRATIO","FREQBEGENDRATIO","FREQQUARTER1","FREQQUARTER2","FREQQUARTER3","FREQSPREAD","DCQUARTER1MEAN","DCQUARTER2MEAN","DCQUARTER3MEAN","DCQUARTER4MEAN","FREQCOFM","FREQSTEPUP","FREQSTEPDOWN","FREQNUMSTEPS","FREQSLOPEMEAN","FREQABSSLOPEMEAN","FREQPOSSLOPEMEAN","FREQNEGSLOPEMEAN","FREQSLOPERATIO","FREQBEGSWEEP","FREQBEGUP","FREQBEGDWN","FREQENDSWEEP","FREQENDUP","FREQENDDWN","NUMSWEEPSUPDWN","NUMSWEEPSDWNUP","NUMSWEEPSUPFLAT","NUMSWEEPSDWNFLAT","NUMSWEEPSFLATUP","NUMSWEEPSFLATDWN","FREQSWEEPUPPERCENT","FREQSWEEPDWNPERCENT","FREQSWEEPFLATPERCENT","NUMINFLECTIONS","INFLMAXDELTA","INFLMINDELTA","INFLMAXMINDELTA","INFLMEDIANDELTA","INFLMEANDELTA","INFLSTDDEVDELTA","INFLDUR","STEPDUR"
"CTR-8-20170913T221735-AD259_S123_Sb.ctr'",20,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 22:17:35","Steno bredanensis",5e+05,8,8361.81640625,7751.46484375,0.27,8361.81640625,8300.78125,610.3515625,0.61807993580432,0.165593938703368,7934.5703125,193.010111094261,7873.53515625,8056.640625,0.0757575757575758,1.07874015748032,1.00735294117647,7873.53515625,7751.46484375,7873.53515625,305.17578125,0.45583916652461,0.649246785080408,0.663872475099409,0.719745556513306,0.091552734375,0,0,0,-226.056134259259,4361.12191483285,7580.95393105159,-8409.82642333554,-0.90144,0,0,1,2,1,0,1,0,0,1,1,0,42.3076923076923,38.4615384615385,19.2307692307692,2,0.098,0.098,1,0.098,0.098,0,7.40740740740741,0
"CTR-1-20020911T164608-s167.ctr'",20,"s167","Hawaii","HICEAS2002","2002-09-11 16:46:08","Steno bredanensis",150000,1,8203.125,6958.0078125,0.587,7324.21875,7543.9453125,1245.1171875,0.316125485013512,0.0693829264140243,7774.61610991379,366.471235554085,7910.15625,7580.56640625,0.164251207729469,1.17894736842105,0.970873786407767,6958.0078125,7983.3984375,8129.8828125,695.80078125,0.301534313245967,0.296343678628283,0.327189830261636,0.340544052818382,0.38818359375,1,0,1,288.953812811462,7051.48690562708,52606.4918154762,-10769.9601107804,-4.88455772113943,1,0,0,0,0,1,1,3,3,8,1,11,27.5862068965517,51.0344827586207,21.3793103448276,8,0.191,0.014,13.6428571428571,0.041,0.0624285714285714,0.0608299738146065,13.6286201022147,1.70357751277683
"CTR-1-20170903T222558-AD250_S111_Sb.ctr'",20,"AD250_S111_Sb","Hawaii","HICEAS2017","2017-09-03 22:25:58","Steno bredanensis",5e+05,1,8422.8515625,7934.5703125,0.319,8422.8515625,8056.640625,488.28125,0.70652252298412,0.102569185830383,8122.25341796875,159.03263161161,8056.640625,8178.7109375,0.0597014925373134,1.06153846153846,1.04545454545455,8300.78125,7995.60546875,7995.60546875,259.3994140625,0.757888224960445,0.781115435109188,0.592064951485376,0.688036286539362,0.054931640625,0,0,0,-1130.2806712963,1912.78267450142,7629.39453125,-7417.46690538194,-1.02857142857143,0,0,1,1,0,0,0,0,1,4,1,5,28.9473684210526,46.0526315789474,25,2,0.09,0.09,1,0.09,0.09,0,6.26959247648903,0
"CTR-12-20020911T163108-s167.ctr'",20,"s167","Hawaii","HICEAS2002","2002-09-11 16:31:08","Steno bredanensis",150000,12,10913.0859375,7104.4921875,1.072,8203.125,9008.7890625,3808.59375,0.294048480764704,0.25596682865633,8203.125,732.934857179026,8129.8828125,9008.7890625,0.422764227642276,1.5360824742268,0.910569105691057,7690.4296875,8642.578125,8056.640625,659.1796875,0.24577378672451,0.449464111208853,0.358548031220932,0.119660790406982,1.494140625,1,1,2,272.131269904459,16783.2795439036,34329.4807406135,-25922.5027901786,-1.32431197012428,0,0,1,2,1,0,6,2,5,9,9,5,38.2352941176471,43.2773109243698,18.4873949579832,14,0.143,0.013,11,0.054,0.074,0.0487698677463862,13.0597014925373,1.86567164179104
"CTR-13-20020814T115747-s125.ctr'",20,"s125","Hawaii","HICEAS2002","2002-08-14 11:57:47","Steno bredanensis",150000,13,9814.453125,7727.05078125,0.997,9814.453125,8129.8828125,2087.40234375,0.265918385694393,0.101573242120348,8090.29244087838,296.754189581109,8020.01953125,8770.751953125,0.237995824634656,1.27014218009479,1.20720720720721,8166.50390625,7946.77734375,8056.640625,210.5712890625,0.308130486874491,0.262761774488985,0.206240612497113,0.284370919473947,0.201416015625,0,0,0,-1695.71706119223,3815.54714549149,4072.30516194332,-10058.0571771978,-0.404879897797307,0,0,1,0,0,1,3,3,2,4,2,4,39.8148148148148,42.5925925925926,17.5925925925926,10,0.204,0.027,7.55555555555556,0.082,0.0971111111111111,0.0566379829364633,10.0300902708124,0
"CTR-16-20170913T222535-AD259_S123_Sb.ctr'",20,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 22:25:35","Steno bredanensis",5e+05,16,8361.81640625,5554.19921875,0.467,7873.53515625,5676.26953125,2807.6171875,0.834509430966259,0.223838490067532,7798.81970635776,868.228883318007,8117.67578125,6958.0078125,0.403508771929825,1.50549450549451,1.38709677419355,8117.67578125,8117.67578125,8239.74609375,122.0703125,0.876604336857809,0.874089873567216,0.793463253573298,0.788046306402964,0.32958984375,0,1,1,-4249.17545600111,6875.1658878098,7484.07273065476,-63408.7456597222,-0.118029029793736,2,1,0,2,1,0,1,0,5,1,5,1,39.6825396825397,32.5396825396825,27.7777777777778,3,0.059,0.015,3.93333333333333,0.037,0.037,0.0311126983722081,6.42398286937901,2.14132762312634
"CTR-17-20170913T222335-AD259_S123_Sb.ctr'",20,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 22:23:35","Steno bredanensis",5e+05,17,8422.8515625,7995.60546875,0.312,7995.60546875,8422.8515625,427.24609375,0.531858002756308,0.1259968093415,8205.31600560897,80.1874178792665,8178.7109375,8209.228515625,0.0520446096654275,1.05343511450382,0.949275362318841,8178.7109375,8178.7109375,8178.7109375,61.03515625,0.464395020025005,0.604569128310981,0.543791682053708,0.512767089288784,0.042724609375,0,0,0,1327.01749490915,2130.11165609336,8210.68173363095,-7629.39453125,-1.07619047619048,2,1,0,2,1,0,1,0,4,2,4,2,44,30.6666666666667,25.3333333333333,3,0.09,0.083,1.08433734939759,0.0865,0.0865,0.00494974746830583,9.61538461538461,0
"CTR-18-20170913T222235-AD259_S123_Sb.ctr'",20,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 22:22:35","Steno bredanensis",5e+05,18,8239.74609375,8056.640625,0.417,8239.74609375,8117.67578125,183.10546875,0.521482557404977,0.252533479638689,8102.4169921875,48.157822034038,8117.67578125,8148.193359375,0.0224719101123595,1.02272727272727,1.01503759398496,8117.67578125,8117.67578125,8056.640625,61.03515625,0.365096126193695,0.348262909638962,0.666218129259649,0.734791142722095,0.018310546875,0,0,0,-315.813716979848,581.762110226035,6781.68402777778,-7629.39453125,-0.888888888888889,0,0,1,2,1,0,0,0,1,2,1,3,32.8358208955224,35.8208955223881,31.3432835820896,2,0.033,0.033,1,0.033,0.033,0,4.79616306954436,0
"CTR-19-20170913T222235-AD259_S123_Sb.ctr'",20,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 22:22:35","Steno bredanensis",5e+05,19,8483.88671875,7568.359375,0.623,7568.359375,8361.81640625,915.52734375,0.363835505354953,0.144134894018077,8216.75882711039,168.913292770431,8239.74609375,8026.123046875,0.114068441064639,1.12096774193548,0.905109489051095,8178.7109375,8239.74609375,8300.78125,122.0703125,0.4051441570336,0.371319856052834,0.401149029453128,0.275554839318216,0.079345703125,0,0,0,1285.90672237234,1687.45380296444,8691.36153559982,-7629.39453125,-1.13919413919414,2,1,0,0,0,1,0,0,6,1,5,2,40.2234636871508,30.7262569832402,29.0502793296089,1,0,0,0,0,0,0,0,0
"CTR-2-20170904T172038-AD95_S44_Sb.ctr'",20,"AD95_S44_Sb","Hawaii","HICEAS2017","2017-09-04 17:20:38","Steno bredanensis",5e+05,2,8911.1328125,6835.9375,0.951,8422.8515625,6835.9375,2075.1953125,0.81218111734557,0.267960501099442,8223.24302575107,437.495480029375,8056.640625,7873.53515625,0.263565891472868,1.30357142857143,1.23214285714286,8666.9921875,8056.640625,8056.640625,488.28125,0.764593301140594,0.831656396125196,0.886406710425625,0.766888541280605,0.40283203125,0,0,0,-1674.95902927443,4481.1731097342,46502.9761904762,-37584.8067434211,-1.23728123728124,2,1,0,1,0,0,1,0,5,13,5,13,32.9411764705882,36.4705882352941,30.5882352941176,5,0.291,0.008,36.375,0.2275,0.1885,0.129682946707216,5.25762355415352,0
"CTR-24-20021009T080133-s194.ctr'",20,"s194","Hawaii","HICEAS2002","2002-10-09 08:01:33","Steno bredanensis",150000,24,9667.96875,7836.9140625,0.914,8569.3359375,9667.96875,1831.0546875,0.312205131584836,0.105817632986109,8390.29947916667,607.121818529151,8129.8828125,8752.44140625,0.209205020920502,1.23364485981308,0.886363636363636,7983.3984375,7910.15625,8789.0625,805.6640625,0.373287864629124,0.314278424595922,0.2878152502742,0.272264255181166,0.263671875,1,0,1,1015.08362206823,2791.47996068763,127519.880022321,-10819.8686079545,-11.7857142857143,0,0,1,1,0,0,0,0,2,9,2,9,31.9884726224784,37.1757925072046,30.835734870317,4,0.129,0.075,1.72,0.089,0.0976666666666667,0.0280237994093116,4.37636761487965,1.09409190371991
"CTR-25-20170913T222335-AD259_S123_Sb.ctr'",20,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 22:23:35","Steno bredanensis",5e+05,25,8056.640625,7995.60546875,0.27,7995.60546875,8056.640625,61.03515625,0.536905041098885,0.114986289751388,8027.91819852941,30.9228757998596,8056.640625,8026.123046875,0.00760456273764259,1.00763358778626,0.992424242424242,7995.60546875,8056.640625,8056.640625,61.03515625,0.625195222221331,0.480429358786739,0.511482308816689,0.526536462219495,0.006103515625,0,0,0,231.193773674242,231.193773674242,7629.39453125,0,0,1,0,0,1,0,0,0,0,1,0,1,1,34.7826086956522,32.6086956521739,32.6086956521739,1,0,0,0,0,0,0,0,0
"CTR-26-20021009T080133-s194.ctr'",20,"s194","Hawaii","HICEAS2002","2002-10-09 08:01:33","Steno bredanensis",150000,26,8569.3359375,7763.671875,0.881,8569.3359375,7763.671875,805.6640625,0.304153602586282,0.0632187492498969,7967.62319711538,242.142637875634,7836.9140625,8166.50390625,0.0986547085201794,1.10377358490566,1.10377358490566,8129.8828125,7836.9140625,7763.671875,366.2109375,0.292992499007431,0.29178190441499,0.326209809093063,0.306365597884337,0.0732421875,0,0,0,-922.62445494186,922.62445494186,0,-10819.8686079545,0,0,0,1,1,0,0,0,0,0,9,0,9,31.1764705882353,37.6470588235294,31.1764705882353,0,0,0,0,0,0,0,0,0
"CTR-3-20170913T222335-AD259_S123_Sb.ctr'",20,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 22:23:35","Steno bredanensis",5e+05,3,8178.7109375,7019.04296875,0.606,7446.2890625,7019.04296875,1159.66796875,0.47363630202934,0.112154737861928,8027.34375,214.119705741187,8117.67578125,7598.876953125,0.152610441767068,1.16521739130435,1.06086956521739,8117.67578125,8117.67578125,8056.640625,61.03515625,0.479393789152347,0.419975324881295,0.423604219053155,0.577012740197297,0.1220703125,0,0,0,-695.515374470453,3313.92619600627,8073.43336640212,-18543.6672634549,-0.435374149659864,2,1,0,0,0,1,0,0,3,1,2,2,37.4269005847953,33.9181286549708,28.6549707602339,3,0.098,0.082,1.19512195121951,0.09,0.09,0.0113137084989848,4.95049504950495,0
"CTR-3-20170913T222735-AD259_S123_Sb.ctr'",20,"AD259_S123_Sb","Hawaii","HICEAS2017","2017-09-13 22:27:35","Steno bredanensis",5e+05,3,8178.7109375,7568.359375,0.483,7568.359375,7690.4296875,610.3515625,0.846310686470147,0.195649142672983,8035.2783203125,112.276460252868,8056.640625,7873.53515625,0.0775193798449612,1.08064516129032,0.984126984126984,8056.640625,8056.640625,8117.67578125,15.2587890625,0.828890277398799,0.865705615126894,0.786430884373542,0.909596375522965,0.0244140625,0,0,0,244.255568797081,2313.24391625471,9430.77935112847,-20345.0520833333,-0.463541666666667,2,1,0,0,0,1,1,0,3,0,3,0,37.6712328767123,32.1917808219178,30.1369863013699,1,0,0,0,0,0,0,0,0
"CTR-31-20020814T115647-s125.ctr'",20,"s125","Hawaii","HICEAS2002","2002-08-14 11:56:47","Steno bredanensis",150000,31,12670.8984375,7836.9140625,1.038,12670.8984375,7836.9140625,4833.984375,0.283732454222217,0.143126620777164,8328.06755514706,635.456781838211,8203.125,10253.90625,0.471428571428571,1.61682242990654,1.61682242990654,8422.8515625,8203.125,8203.125,146.484375,0.312603830888287,0.270001768000407,0.243345731107934,0.30821871382208,0.5126953125,0,1,1,-4465.77717487077,6880.796045289,10796.554950105,-28744.6521577381,-0.375602212573604,0,0,1,0,0,1,0,0,9,8,9,8,35.7859531772575,39.4648829431438,24.7491638795987,8,0.176,0.041,4.29268292682927,0.117,0.112142857142857,0.0519757269355243,7.70712909441233,0.963391136801541
